ID;Venta;Campana;Edad;Masculino;Capital;Oferta;NSE;Actividad;Empleador;Jubilado;Cant_bcos;Monto_Bcos;Banc_12m;Banc_13_24;Banco_1
11552;1;1;55;0;0;213000;B;Monotributo H;0;0;0;0;0;0;0
11553;1;1;56;0;0;329900;B;Empleado;0;0;1;125000;11;12;BBVA SA
11554;1;1;56;0;0;103000;C2;Monotributo D;0;0;1;23000;11;11;Bco Macro
11555;1;1;55;0;0;103000;C2;Monotributo D;0;0;1;15000;10;12;Naranja
11557;1;1;56;0;1;213000;C1;Empleado;0;0;1;2000;9;11;Naranja
11558;0;1;56;0;0;34300;D1;Informal;0;0;1;39000;10;12;Naranja
11559;0;1;56;0;0;108100;C2;Empleado;0;0;1;80000;10;12;Naranja
11560;1;1;55;0;0;213000;C1;Empleado;0;0;1;98000;11;12;Bco Santander Rio
11561;0;1;56;0;0;34300;D1;Informal;0;0;1;40000;10;12;Naranja
11562;1;1;56;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11563;1;1;56;0;0;52500;C3;Informal;0;0;1;39000;10;12;Naranja
11564;1;1;56;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11565;0;1;55;0;0;34300;D1;Informal;0;0;0;0;0;8;0
11566;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11568;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11569;1;1;55;0;0;213000;C1;Autonomo;1;0;1;390000;11;12;Bco Macro
11570;1;1;55;0;0;50000;C3;Monotributo B;0;0;0;0;9;0;0
11571;1;1;56;0;1;37700;C2;Monotributo B;0;0;0;0;0;0;0
11572;0;1;56;0;0;63600;C3;Empleado;0;0;0;0;0;6;0
11575;1;1;56;0;1;37700;C2;Monotributo B;0;0;0;0;0;0;0
11576;1;1;56;0;1;66700;C2;Monotributo C;0;0;1;29000;11;11;Bco Macro
11577;1;1;55;0;1;213000;C1;Autonomo;0;0;1;41000;11;12;ICBC
11578;1;1;55;0;0;137700;C3;Monotributo E;0;0;1;110000;6;0;Bco Macro
11579;1;1;56;0;0;34300;C3;Monotributo A;0;0;1;80000;10;0;BBVA SA
11580;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11581;1;1;56;0;0;89100;C2;Empleado;0;0;1;63000;10;12;Naranja
11583;1;1;56;0;0;50000;C2;Monotributo B;0;0;1;44000;10;12;Naranja
11585;1;1;55;0;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
11586;1;1;57;0;0;50000;C2;Monotributo B;0;0;1;26000;10;12;Naranja
11587;1;1;55;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11588;1;1;56;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11589;1;1;55;0;0;66700;C2;Monotributo C;0;0;0;0;4;2;0
11590;1;1;56;0;0;34300;C2;Monotributo A;0;1;1;22000;10;12;Naranja
11591;1;1;56;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11592;1;1;56;0;0;77100;C3;Monotributo D;0;0;0;0;0;0;0
11593;1;1;56;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11594;1;1;55;0;0;137700;C1;Monotributo E;0;0;0;0;8;2;0
11595;1;1;56;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11596;0;1;56;0;0;89100;C2;Empleado;0;0;1;52000;10;12;Naranja
11597;0;1;55;0;0;213000;C1;Empleado;0;0;1;5680;11;12;Bco Galicia
11598;0;1;56;0;1;34300;D1;Informal;0;0;1;10000;10;12;Naranja
11599;1;1;55;0;0;34300;C2;Monotributo A;0;0;0;0;8;0;0
11600;0;1;55;0;0;63600;C3;Empleado;0;0;1;21000;10;12;Naranja
11601;1;1;56;0;0;137700;C2;Monotributo E;0;0;0;0;1;1;0
11602;1;1;55;0;1;50000;C2;Monotributo B;0;0;0;0;1;12;0
11603;1;1;55;0;0;50000;C2;Monotributo B;0;0;1;21000;10;12;Naranja
11604;0;1;55;0;0;63600;C3;Empleado;0;0;1;2000;10;12;Naranja
11605;1;1;55;0;0;66700;C3;Monotributo C;0;0;1;7000;10;1;Naranja
11606;1;1;56;0;0;151700;C1;Monotributo G;0;0;0;0;0;0;0
11608;0;1;55;0;0;108100;C2;Empleado;0;0;1;17000;10;10;Naranja
11609;0;1;56;0;1;34300;D1;Informal;0;0;0;0;0;10;0
11610;1;1;55;0;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
11611;1;1;55;0;0;50000;C2;Monotributo B;0;0;1;101000;10;12;Naranja
11612;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11613;0;1;56;0;0;213000;C1;Empleado;0;0;1;21000;10;12;Naranja
11614;0;1;56;0;0;63600;C3;Empleado;0;0;1;17000;10;12;Naranja
11615;1;1;55;0;0;50000;C3;Monotributo B;0;0;0;0;4;9;0
11616;0;1;74;0;0;329900;B;Empleado;0;1;1;300000;11;12;Bco Macro
11619;1;1;56;0;1;37700;C2;Monotributo B;0;0;1;28000;10;12;Naranja
11620;1;1;55;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11622;1;1;55;0;0;103000;C1;Monotributo D;0;0;0;0;10;9;0
11623;1;1;55;0;0;34300;C2;Monotributo A;0;0;1;8000;10;12;Naranja
11624;1;1;55;0;0;108100;C2;Empleado;0;0;0;0;0;4;0
11625;1;1;55;0;0;34300;D1;Informal;0;0;1;53000;10;12;Naranja
11627;0;1;55;0;0;213000;C1;Autonomo;0;0;1;75000;9;9;Bco Macro
11628;0;1;55;0;0;89100;C2;Empleado;0;0;1;22000;10;12;Naranja
11630;1;1;55;0;0;63600;C3;Empleado;0;0;1;41000;10;12;Naranja
11632;1;1;55;0;0;108100;C2;Empleado;0;0;1;6000;10;12;Naranja
11633;0;1;55;0;0;63600;C3;Empleado;0;0;1;6000;10;12;Naranja
11634;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11635;1;1;56;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11637;1;1;62;0;0;103000;C2;Monotributo D;0;0;1;242000;11;2;Financiera
11638;0;1;55;0;0;37700;C3;Informal;0;0;1;27000;1;0;Naranja
11641;1;1;55;0;0;66700;C2;Monotributo C;0;0;1;90000;10;12;Naranja
11642;1;1;55;0;0;34300;D1;Informal;0;0;1;1000;10;12;Naranja
11643;1;1;55;0;0;50000;C2;Monotributo B;0;0;1;56000;11;12;Bco Macro
11644;0;1;56;0;0;108100;C2;Empleado;0;0;1;31000;10;12;Naranja
11646;1;1;56;0;0;34300;C2;Monotributo A;0;0;0;0;1;11;0
11648;1;1;55;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11649;1;1;55;0;0;50000;C1;Monotributo C;0;0;0;0;0;0;0
11652;1;1;55;0;1;167100;C2;Monotributo F;0;0;1;89000;11;12;ICBC
11653;1;1;55;0;1;34300;C2;Monotributo A;1;0;1;14000;10;12;Naranja
11654;1;1;55;0;1;50000;C2;Monotributo B;0;0;1;26689;11;12;Bco Galicia
11656;1;1;55;0;1;50000;C3;Monotributo B;0;0;1;40000;10;11;Naranja
11657;0;1;55;0;0;108100;C2;Empleado;0;0;1;21000;10;12;Naranja
11658;1;1;55;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11659;0;1;55;0;0;108100;C2;Empleado;0;0;0;0;0;1;0
11660;1;1;54;0;0;34300;D1;Informal;0;0;1;15000;10;12;Naranja
11661;1;1;55;0;0;50000;C2;Monotributo B;0;0;0;0;8;3;0
11662;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11663;1;1;55;0;0;50000;C3;Monotributo B;0;0;1;13000;10;12;Naranja
11665;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11666;0;1;55;0;0;52500;C3;Informal;0;0;1;24000;10;12;Naranja
11667;1;1;54;0;0;34300;C3;Monotributo A;0;0;1;44000;8;0;Bco Macro
11668;1;1;54;0;0;213000;C1;Monotributo H;0;0;0;0;0;0;0
11669;1;1;55;0;0;89100;C2;Autonomo;1;0;1;1000;4;1;Naranja
11670;1;1;55;0;0;50000;C3;Monotributo B;0;0;1;100000;10;12;Naranja
11671;1;1;55;0;1;63600;C3;Empleado;0;0;1;39000;10;9;Naranja
11672;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11673;1;1;55;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11675;0;1;55;0;1;63600;C3;Empleado;0;0;0;0;0;11;0
11676;1;1;55;0;1;50000;C3;Monotributo B;0;0;1;46000;11;12;ICBC
11678;1;1;58;0;1;34300;D1;Informal;0;0;1;19000;10;12;Naranja
11679;1;1;55;0;1;34300;C2;Monotributo A;0;0;0;0;3;8;0
11680;1;1;54;0;1;50000;C2;Monotributo B;0;0;1;22000;11;12;Bco Patagonia
11681;0;1;54;0;0;213000;C1;Autonomo;1;0;1;222000;11;12;Bco Nacion
11682;1;1;55;0;0;103000;C3;Monotributo D;0;0;1;5000;11;0;Bco De la Pampa
11683;1;1;54;0;0;103000;C2;Monotributo D;0;0;1;24000;11;12;Bco Macro
11684;0;1;54;0;0;329900;B;Autonomo;0;0;1;252569;11;12;Bco Galicia
11685;1;1;55;0;0;34300;C2;Monotributo A;0;0;1;92000;11;12;ICBC
11686;1;1;55;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11687;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11688;1;1;55;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11689;0;1;55;0;0;34300;D1;Informal;0;0;1;9000;10;12;Naranja
11690;1;1;54;1;0;125000;C1;Monotributo F;0;0;0;0;0;0;0
11691;1;1;55;0;0;34300;C2;Monotributo A;0;0;1;53000;10;12;Naranja
11692;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11693;1;1;55;0;0;50000;C2;Monotributo B;0;0;1;21000;10;12;Naranja
11694;1;1;54;0;0;50000;C3;Monotributo B;0;0;1;13000;10;2;Naranja
11695;1;1;55;0;0;137700;C2;Monotributo E;0;0;1;62000;3;0;Mutual
11697;1;1;54;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11700;1;1;55;0;0;213000;C1;Empleado;0;0;1;138000;11;12;Bco Santander Rio
11701;0;1;54;0;0;89100;C2;Empleado;0;0;1;80000;10;12;Naranja
11702;0;1;54;0;0;34300;D1;Informal;0;0;1;6000;10;12;Naranja
11704;1;1;54;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11705;1;1;54;0;0;77100;C3;Monotributo D;0;0;0;0;0;0;0
11706;1;1;54;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11707;1;1;54;0;0;34300;C1;Monotributo A;0;0;0;0;10;9;0
11709;0;1;54;0;0;213000;C1;Empleado;0;0;1;28000;10;12;Naranja
11710;0;1;56;0;0;108100;C2;Empleado;0;0;1;10000;10;12;Naranja
11711;1;1;54;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11713;1;1;55;0;1;50000;C2;Monotributo B;0;0;0;0;8;12;0
11715;1;1;54;0;0;213000;C1;Autonomo;0;0;1;94000;11;12;Bco Santander Rio
11717;1;1;55;0;0;50000;C2;Monotributo B;0;0;1;15000;11;12;Retail
11720;1;1;55;0;0;50000;C2;Monotributo B;0;0;1;38000;10;12;Naranja
11721;1;1;54;0;1;77100;C1;Monotributo D;0;0;0;0;0;0;0
11722;1;1;54;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11723;0;1;55;0;0;52500;C3;Informal;0;0;1;25000;10;12;Naranja
11724;1;1;55;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11725;1;1;54;0;0;37700;C2;Informal;0;0;0;0;0;4;0
11726;1;1;55;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11727;0;1;54;0;0;34300;D1;Informal;0;0;1;34000;10;12;Naranja
11728;1;1;54;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11729;1;1;54;0;0;151700;B;Monotributo G;0;0;0;0;0;0;0
11730;1;1;54;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11731;1;1;54;0;0;167100;C1;Monotributo F;0;0;1;35000;10;12;Naranja
11734;1;1;54;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11735;1;1;54;0;0;63600;C3;Empleado;0;0;0;0;0;7;0
11736;1;1;54;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11737;1;1;54;0;0;50000;C2;Monotributo B;0;0;1;5000;4;7;Naranja
11738;1;1;54;0;0;66700;C2;Monotributo C;0;0;1;119000;11;12;Bco Hipotecario
11739;0;1;54;0;0;34300;D1;Informal;0;0;1;42000;8;12;Naranja
11740;1;1;54;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11741;1;1;54;0;0;329900;B;Autonomo;1;0;1;46000;11;12;BBVA SA
11743;1;1;54;0;0;202900;C2;Monotributo G;0;0;1;1000;9;12;Naranja
11745;1;1;54;0;1;37700;C2;Monotributo B;0;0;0;0;0;0;0
11746;1;1;54;0;0;50000;C3;Monotributo B;0;0;1;66000;10;0;Bco Santander Rio
11747;1;1;54;0;0;50000;C3;Monotributo B;0;0;0;0;5;8;0
11748;1;1;54;0;0;34300;C3;Monotributo A;0;0;1;80000;10;12;Naranja
11751;1;1;54;0;0;103000;C2;Monotributo D;0;0;1;48000;8;2;BBVA SA
11752;1;1;55;0;0;66700;C3;Monotributo C;0;0;1;13000;8;7;Naranja
11753;1;1;54;0;0;66700;C2;Monotributo C;0;0;1;11000;11;12;Bco Macro
11754;0;1;54;0;0;108100;C2;Autonomo;1;0;0;0;0;5;0
11755;0;1;54;0;0;108100;C2;Empleado;0;0;1;4000;10;12;Naranja
11756;1;1;54;0;1;37700;C1;Monotributo B;0;0;0;0;0;0;0
11758;1;1;53;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11759;1;1;54;0;0;167100;C2;Monotributo F;0;0;1;213000;9;0;Financiera
11760;1;1;54;0;0;50000;C2;Monotributo B;0;0;1;6000;10;12;Naranja
11761;1;1;54;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11762;0;1;53;0;0;511100;A;Autonomo;0;0;1;36000;11;12;Bco Macro
11763;0;1;54;0;0;34300;D1;Empleado;0;0;0;0;0;1;0
11764;1;1;54;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11765;0;1;54;0;0;63600;C3;Empleado;0;0;1;16000;10;12;Naranja
11766;1;1;55;0;0;66700;C2;Monotributo C;0;0;1;58000;11;12;Bco Macro
11767;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11768;1;1;54;0;1;73500;C2;Informal;0;0;1;50000;10;12;Naranja
11769;1;1;54;0;1;37700;C3;Monotributo B;0;0;0;0;0;0;0
11770;1;1;54;0;1;50000;C3;Monotributo B;0;0;1;35000;10;12;Naranja
11771;1;1;54;0;1;50000;C3;Monotributo B;0;0;1;2000;10;12;Naranja
11772;1;1;54;0;1;34300;C2;Monotributo A;0;0;1;29000;10;12;Naranja
11773;1;1;54;0;1;37700;C3;Monotributo B;0;1;0;0;0;0;0
11774;0;1;55;0;1;52500;C3;Empleado;0;0;1;7000;10;12;Naranja
11777;1;1;54;0;0;213000;C1;Empleado;0;1;1;37000;11;12;Bco Santander Rio
11779;1;1;54;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11780;1;1;54;0;0;108100;C2;Empleado;0;0;0;0;0;1;0
11781;1;1;53;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11783;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11784;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11786;1;1;54;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11787;1;1;55;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11788;0;1;54;0;0;37700;B;Informal;0;0;0;0;0;12;0
11789;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11790;1;1;54;0;0;167100;C2;Monotributo F;0;0;1;1000;10;12;Naranja
11791;0;1;54;0;0;37700;C3;Informal;0;0;0;0;0;4;0
11792;1;1;54;0;0;34300;C2;Monotributo A;0;0;0;0;3;2;0
11793;1;1;53;0;0;77100;C3;Monotributo D;0;0;0;0;0;0;0
11795;0;1;53;0;0;213000;C1;Empleado;0;0;1;385000;11;12;Bco Macro
11796;1;1;54;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11797;0;1;54;0;0;108100;C2;Empleado;0;0;1;101000;10;12;Naranja
11800;1;1;54;0;1;34300;D1;Informal;0;0;0;0;0;12;0
11802;0;1;54;0;1;34300;D1;Informal;0;0;1;23000;10;12;Naranja
11804;0;1;54;0;1;34300;D1;Informal;0;0;1;10000;10;12;Naranja
11805;0;1;54;0;1;108100;C2;Empleado;0;0;0;0;0;1;0
11806;1;1;54;0;1;34300;D1;Informal;0;0;1;59000;10;12;Naranja
11807;0;1;53;0;0;213000;C1;Empleado;0;0;1;49000;11;12;Bco Macro
11810;1;1;54;0;1;167100;C2;Monotributo F;0;0;0;0;4;11;0
11811;1;1;53;0;0;37700;C1;Monotributo B;0;0;0;0;0;0;0
11812;1;1;53;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11813;1;1;57;0;0;50000;C2;Monotributo B;0;0;1;2000;9;4;Bco Nacion
11815;1;1;53;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11816;0;1;53;0;0;213000;C1;Empleado;0;0;1;30000;10;12;Naranja
11817;1;1;54;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11818;0;1;53;0;0;246400;A;Informal;0;0;1;166000;10;11;Bco Santander Rio
11819;0;1;54;0;0;511100;A;Autonomo;0;0;1;168000;11;12;Bco Santander Rio
11820;1;1;53;0;0;285100;C1;Monotributo H;0;0;1;32000;10;12;Naranja
11821;1;1;54;0;0;50000;C2;Monotributo B;0;0;1;4000;10;12;Naranja
11822;1;1;54;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11823;1;1;53;0;1;34300;D1;Informal;0;0;1;17000;10;12;Naranja
11824;1;1;61;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11826;0;1;53;0;0;213000;C1;Autonomo;0;0;1;78047;11;12;Bco Galicia
11827;0;1;54;0;0;34300;D1;Informal;0;0;1;27000;10;12;Naranja
11828;1;1;53;0;0;34300;C2;Monotributo A;0;0;1;7000;10;12;Naranja
11829;0;1;53;0;0;213000;C1;Empleado;0;0;0;0;0;3;0
11833;0;1;53;0;0;108100;C2;Empleado;0;0;1;65000;8;12;Naranja
11834;0;1;54;0;1;34300;D1;Informal;0;0;1;27000;10;12;Naranja
11835;0;1;54;0;0;34300;D1;Informal;0;0;0;0;0;11;0
11836;1;1;54;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11839;1;1;54;0;0;103000;C2;Monotributo D;0;0;1;42000;11;12;Bco Santander Rio
11841;1;1;53;0;0;50000;C3;Monotributo B;0;0;1;10000;11;12;Nvo Santa Fe
11842;1;1;53;0;0;137700;C3;Monotributo E;0;0;0;0;9;9;0
11843;1;1;53;0;0;77100;C3;Monotributo D;0;0;0;0;0;0;0
11845;1;1;53;0;1;37700;C3;Monotributo B;0;0;0;0;0;0;0
11847;1;1;53;0;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
11848;0;1;53;0;0;144500;C1;Empleado;0;0;1;13000;10;12;Naranja
11849;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11850;1;1;53;0;0;25900;C2;Monotributo A;0;0;0;0;0;0;0
11852;1;1;53;0;0;103000;C2;Monotributo D;0;0;1;39000;11;12;BBVA SA
11853;1;1;53;0;0;66700;C2;Monotributo C;0;0;1;11000;11;12;Bco Macro
11854;0;1;53;0;1;89100;C2;Informal;0;0;1;15000;10;12;Naranja
11855;1;1;53;0;0;103000;D1;Monotributo D;0;0;1;35000;11;12;Bco Patagonia
11857;1;1;53;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11859;1;1;53;0;0;34300;B;Monotributo A;0;0;0;0;9;0;0
11860;1;1;53;0;0;73500;C2;Empleado;0;0;1;124000;10;12;Naranja
11861;0;1;53;0;0;34300;D1;Informal;0;0;1;25000;10;12;Naranja
11862;0;1;53;0;0;34300;D1;Informal;0;0;1;84000;10;12;Naranja
11863;0;1;53;0;0;108100;C2;Empleado;0;0;1;50000;8;12;Naranja
11864;1;1;53;0;0;103000;C3;Monotributo D;0;0;1;66000;9;12;Naranja
11865;1;1;53;0;0;34300;C3;Monotributo A;0;0;1;59000;10;12;Naranja
11866;1;1;53;0;0;137700;C1;Monotributo E;0;0;1;16000;9;8;Naranja
11867;1;1;53;0;1;50000;C3;Monotributo B;0;0;1;5000;5;11;Naranja
11868;1;1;53;0;0;125000;C1;Monotributo F;0;0;0;0;0;0;0
11871;1;1;53;0;1;103000;C2;Monotributo D;0;0;1;24000;10;12;Naranja
11872;1;1;53;0;0;34300;C2;Monotributo A;0;0;1;45000;10;12;Naranja
11874;0;1;53;0;0;34300;D1;Informal;0;0;1;15000;10;12;Naranja
11875;1;1;53;0;0;137700;C2;Monotributo E;0;0;1;71821;3;0;Bco Galicia
11876;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11877;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11878;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11879;1;1;53;0;0;202900;C3;Monotributo G;0;0;1;6000;3;0;Bco Macro
11880;0;1;53;0;0;511100;A;Autonomo;0;0;1;397000;11;12;Bco Macro
11884;0;1;53;0;1;144500;C1;Empleado;0;0;1;254000;11;12;ICBC
11886;0;1;54;0;0;34300;D1;Informal;0;0;1;5000;10;12;Naranja
11889;1;1;54;0;1;50000;C2;Monotributo B;0;0;1;37000;2;0;Naranja
11890;1;1;53;0;0;285100;C1;Monotributo H;0;0;1;13000;9;12;Naranja
11891;1;1;53;0;0;50000;C3;Monotributo B;0;0;1;14000;10;12;Naranja
11892;1;1;63;0;0;34300;C2;Monotributo A;0;1;1;33000;11;12;Retail
11895;1;1;54;0;1;50000;D1;Monotributo B;0;0;1;25000;10;12;Naranja
11896;1;1;50;0;1;66700;C3;Monotributo C;0;0;1;55000;3;0;Naranja
11897;1;1;54;0;1;50000;C2;Monotributo B;0;0;1;46000;10;1;ICBC
11901;1;1;57;0;1;50000;C2;Monotributo B;0;0;1;5799;10;12;Bco Galicia
11902;1;1;49;0;1;34300;D1;Empleado;0;0;1;21000;10;12;Naranja
11903;1;1;30;0;0;103000;C2;Monotributo D;0;0;1;23000;10;6;Naranja
11904;0;1;41;0;0;108100;C1;Empleado;0;0;1;267000;11;12;BBVA SA
11905;1;1;50;0;1;37700;C3;Monotributo B;0;0;0;0;0;0;0
11906;1;1;57;0;0;213000;C2;Monotributo H;0;0;0;0;0;0;0
11907;0;1;53;0;0;213000;C1;Autonomo;0;0;1;45158;11;12;Bco Galicia
11908;1;1;52;0;0;37700;C2;Informal;0;0;1;4000;3;0;Naranja
11909;1;1;53;0;0;66700;C2;Monotributo C;0;0;1;34000;11;12;HSBC
11911;0;1;53;0;1;63600;C3;Empleado;0;0;1;16000;10;12;Naranja
11912;0;1;53;0;0;213000;C1;Autonomo;1;0;1;350000;11;12;Bco Macro
11913;0;1;53;0;0;213000;C1;Empleado;0;0;1;12000;11;12;Bco Patagonia
11915;1;1;53;0;0;34300;C3;Monotributo A;0;0;1;1000;11;11;Financiera
11916;1;1;53;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11917;1;1;52;0;0;246400;A;Monotributo I;0;0;0;0;0;0;0
11919;1;1;53;0;0;213000;C1;Autonomo;0;0;1;109000;11;12;Bco Macro
11920;1;1;53;0;0;125000;C2;Monotributo F;0;0;0;0;0;0;0
11921;1;1;53;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11922;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11923;1;1;52;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11924;1;1;52;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11925;0;1;53;0;1;213000;C1;Autonomo;0;0;0;0;0;9;0
11928;1;1;53;0;0;103000;C3;Monotributo E;0;0;0;0;0;0;0
11930;1;1;53;0;0;151700;C1;Monotributo G;0;0;0;0;0;0;0
11931;1;1;53;0;0;202900;C1;Monotributo G;0;0;1;28000;10;12;Naranja
11933;1;1;52;0;0;151700;C2;Monotributo G;0;0;0;0;0;0;0
11934;1;1;53;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11937;1;1;53;0;0;213000;C1;Autonomo;0;0;1;157000;11;12;Bco Macro
11938;1;1;53;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11940;1;1;53;0;0;108100;C2;Empleado;0;0;0;0;0;1;0
11941;1;1;53;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11942;1;1;53;0;0;50000;C2;Monotributo B;0;0;1;39000;2;0;Naranja
11944;1;1;53;0;0;34300;C2;Monotributo A;0;0;1;46000;10;12;Naranja
11945;0;1;52;0;0;34300;D1;Informal;0;0;1;69000;10;12;Naranja
11946;1;1;53;0;0;34300;C2;Monotributo A;0;0;1;8000;10;12;Naranja
11947;0;1;52;0;0;213000;C1;Empleado;0;0;1;2000;11;12;ICBC
11949;1;1;53;0;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
11951;1;1;53;0;0;25900;C2;Monotributo A;0;0;0;0;0;0;0
11952;1;1;53;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11953;0;1;52;0;0;63600;C3;Empleado;0;0;1;38000;10;12;Naranja
11955;1;1;52;0;0;34300;D1;Informal;0;0;1;1000;10;12;Naranja
11956;0;1;51;0;0;34300;D1;Informal;0;0;1;64000;10;12;Naranja
11957;1;1;52;0;0;137700;C1;Monotributo E;0;0;1;7000;3;8;Naranja
11959;1;1;52;0;0;77100;C1;Informal;0;0;1;20000;11;10;Financiera
11961;0;1;52;0;0;108100;C2;Empleado;0;0;1;2000;2;4;Naranja
11962;0;1;52;0;0;34300;D1;Informal;0;0;1;70000;10;12;Naranja
11963;0;1;52;0;0;108100;C2;Empleado;0;0;0;0;0;1;0
11964;1;1;52;0;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
11965;0;1;52;0;0;213000;C1;Autonomo;0;0;0;0;0;3;0
11966;1;1;52;0;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
11968;1;1;51;0;1;66700;D1;Monotributo C;0;0;0;0;4;12;0
11969;1;1;53;0;0;144500;C1;Autonomo;0;0;0;0;0;1;0
11970;1;1;52;0;0;167100;C2;Monotributo F;0;0;1;28000;4;12;Financiera
11971;0;1;52;0;0;34300;D1;Informal;0;0;1;39000;10;12;Naranja
11973;1;1;52;0;0;50000;C3;Monotributo B;0;0;1;43000;8;0;Bco Macro
11975;0;1;53;0;0;108100;C2;Empleado;0;0;0;0;0;1;0
11976;1;1;53;0;0;34300;C3;Monotributo A;0;0;0;0;7;7;0
11977;1;1;52;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
11978;1;1;52;0;0;63600;C3;Empleado;0;0;1;30000;10;12;Naranja
11979;0;1;52;0;0;144500;C1;Empleado;0;0;0;0;0;1;0
11980;1;1;52;0;0;50000;C2;Monotributo B;0;0;1;5000;6;7;Financiera
11981;0;1;52;0;0;213000;C1;Autonomo;0;0;1;66000;11;12;Bco Santander Rio
11982;1;1;52;0;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
